cdCartaConsulta,nmProjeto,nmSetor,Regiao,nmAbrangenciaNacional,sgFonte,VlDolar,CpVlDolar,dtRecebimento,dtValidadeRecomendacao,dtAprovDiretoria,dtAssinatura,dtUltimoDesembolsoOriginal,dtUltimoDesembolsoVigente,ano_recebimento,ano_assinatura,fase_tipo,dias_ate_assinatura,dias_ate_ultimo_desembolso,dias_entre_assinatura_e_desembolso,projeto_assinado,projeto_desembolsado,projeto_multi_fonte
58052,HIGHWAYS I,Energia,Nacional,Federal,BIRD,26000000.0,0.0,1940-01-01 00:00:00,,1968-10-15,1968-10-23,,1973-03-31 00:00:00,1940,1968.0,Ativo/Executado,10523.0,12143.0,1620.0,True,True,False
58054,LIVESTOCK,Agricultura,Nacional,Federal,BIRD,40000000.0,0.0,1940-01-01 00:00:00,,1967-09-14,1967-09-23,,1974-12-31 00:00:00,1940,1967.0,Ativo/Executado,10127.0,12783.0,2656.0,True,True,False
58055,RURAL WS & S PILOT,Agricultura,Nacional,Federal,BIRD,16300000.0,0.0,2005-03-18 00:00:00,,1985-05-07,1985-08-01,1992-12-31 00:00:00,1992-12-31 00:00:00,2005,1985.0,Ativo/Executado,-7169.0,-4460.0,2709.0,True,True,False
58060,ESTREITO H - ELECT POW,Energia,Nacional,Federal,BIRD,19000000.0,0.0,1940-01-01 00:00:00,,1966-12-13,1966-12-19,,1977-02-28 00:00:00,1940,1966.0,Ativo/Executado,9849.0,13573.0,3724.0,True,True,False
58061,ESTREITO H - ELECT POW,Energia,Nacional,Federal,BIRD,20000000.0,0.0,1940-01-01 00:00:00,,1966-12-13,1966-12-19,,1977-02-28 00:00:00,1940,1966.0,Ativo/Executado,9849.0,13573.0,3724.0,True,True,False
58063,ESTREITO HYDROELECTR,Energia,Nacional,Federal,BIRD,57000000.0,0.0,1940-01-01 00:00:00,,1965-02-25,1965-02-26,,1977-02-28 00:00:00,1940,1965.0,Ativo/Executado,9188.0,13573.0,4385.0,True,True,False
58065,POWER,Energia,Nacional,Federal,BIRD,11600000.0,0.0,1940-01-01 00:00:00,,1959-06-16,1959-06-17,,1964-12-31 00:00:00,1940,1959.0,Ativo/Executado,7107.0,9131.0,2024.0,True,True,False
58067,FURNAS HYDROELECTRIC,Energia,Nacional,Federal,BIRD,73000000.0,0.0,1940-01-01 00:00:00,,1958-10-03,1958-10-03,,1966-01-31 00:00:00,1940,1958.0,Ativo/Executado,6850.0,9527.0,2677.0,True,True,False
58068,JURUMIRIM HYDROELECT,Energia,Centro Oeste,Estadual,BIRD,13400000.0,0.0,1940-01-01 00:00:00,,1958-01-21,1958-01-22,,1963-09-30 00:00:00,1940,1958.0,Ativo/Executado,6596.0,8673.0,2077.0,True,True,False
58069,PIRATININGA ELEC. PO,Energia,Nacional,Federal,BIRD,18790000.0,0.0,1940-01-01 00:00:00,,1954-02-18,1954-02-24,,1956-06-30 00:00:00,1940,1954.0,Ativo/Executado,5168.0,6025.0,857.0,True,True,False
58071,BRASIL SUBURBAN CAR,Logística e Transporte,Nacional,Federal,BIRD,12500000.0,0.0,1940-01-01 00:00:00,,1953-12-17,1953-12-18,,1957-12-31 00:00:00,1940,1953.0,Ativo/Executado,5100.0,6574.0,1474.0,True,True,False
58073,RIO DE JANEIRO HIGHW,Energia,Nacional,Federal,BIRD,3000000.0,0.0,1940-01-01 00:00:00,,1953-04-30,1953-04-30,,1957-06-30 00:00:00,1940,1953.0,Ativo/Executado,4868.0,6390.0,1522.0,True,True,False
58076,Prog. de Trein. e Disseminação de Proc. Licitatórios,Fortalecimento Institucional,Nacional,Federal,BIRD/IDF,198000.0,0.0,1990-01-01 23:59:00,,1996-04-22,1996-04-22,1997-11-22 00:00:00,1998-11-22 00:00:00,1990,1996.0,Ativo/Executado,2302.0,3246.0,944.0,True,True,False
58078,Projeto de Aproveitamentos Múltiplos de Rec. Hídricos,Meio Ambiente,Nacional,Federal,BID,12500000.0,12500000.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58080,Prog. Desenv. Capacid. e Acomp e Avaliação de Desempenho Proj,Fortalecimento Institucional,Nacional,Federal,BIRD/IDF,200000.0,0.0,1990-01-01 23:59:00,,,,,,1990,,Arquivado,,,,False,False,False
58081,Rede Ferroviária Federal,Logística e Transporte,Nacional,Federal,BIRD,350000000.0,350000000.0,1995-08-24 00:00:00,,1996-06-20,1996-09-17,2000-12-31 00:00:00,2002-06-30 00:00:00,1995,1996.0,Ativo/Executado,390.0,2502.0,2112.0,True,True,False
58083,Projeto de Reforma da Ciência e Tecnologia - PADCT III,P & D e Inovação,Nacional,Federal,BIRD,155000000.0,155000000.0,1996-06-21 00:00:00,,1997-12-18,1998-03-17,2002-05-31 00:00:00,2004-07-31 00:00:00,1996,1998.0,Ativo/Executado,634.0,2962.0,2328.0,True,True,False
58084,Programa de Modernização das Companhias de Saneamento - Fase II,Saneamento Básico,Nacional,Federal,BIRD,150000000.0,1000000.0,1995-12-13 00:00:00,,1998-03-05,1999-06-16,2003-06-30 00:00:00,2008-10-30 00:00:00,1995,1999.0,Ativo/Executado,1281.0,4705.0,3424.0,True,True,False
58085,Gerenc.dos Recursos Hídricos Reg. Semi-Árido do Nordeste,Meio Ambiente,Nacional,Federal,WB-JG,1100000.0,0.0,1990-01-01 23:59:00,,1997-02-05,1997-02-05,1998-12-31 00:00:00,2000-06-30 00:00:00,1990,1997.0,Ativo/Executado,2591.0,3832.0,1241.0,True,True,False
58089,Prog. de Conservação e Revitalização de Recursos Hídricos,Meio Ambiente,Nacional,Federal,BIRD,0.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58090,Programa de Infra-Estrutura Aeroportuária Do Brasil,Logística e Transporte,Nacional,Federal,BIRD,148000000.0,0.0,1940-01-01 00:00:00,,,,,1996-04-06 00:00:00,1940,,Arquivado,,20550.0,,False,True,False
58096,"Programa de Modernização do Sistema de Controle Externo dos Estados, Distrito Federal e Municípios Brasileiros",Fortalecimento Institucional,Nacional,Federal,BID,38600000.0,25800000.0,2002-11-05 00:00:00,,2005-05-31,2005-09-14,2009-03-14 00:00:00,2013-09-14 00:00:00,2002,2005.0,Ativo/Executado,1044.0,3966.0,2922.0,True,True,False
58104,Programa de Modernização do Sistema de Controle Externo dos Estados e Municípios Brasileiros e do Distrito Federal,Fortalecimento Institucional,Nacional,Federal,BID,34200000.0,22800000.0,2002-11-26 00:00:00,2005-01-01 00:00:00,,,,,2002,,Arquivado,,,,False,False,False
58107,Corredor de Transporte Multimodal Centro-Norte - 2ª FASE,Logística e Transporte,Nacional,Federal,BIRD,1848000000.0,363000000.0,1997-03-27 00:00:00,,,,,1995-05-14 00:00:00,1997,,Arquivado,,-683.0,,False,True,False
58108,Estudos e Pesquisas - BNDES,Fortalecimento Institucional,Nacional,Federal,BID/FUMIN,0.0,0.0,1990-01-01 23:59:00,,,,,,1990,,Arquivado,,,,False,False,False
58111,Programa de Saneamento para População de Baixa Renda II,Saneamento Básico,Nacional,Federal,WB-JG,600000.0,0.0,1996-04-18 00:00:00,,1996-12-20,1996-12-20,1997-04-30 00:00:00,1999-12-31 00:00:00,1996,1996.0,Ativo/Executado,246.0,1352.0,1106.0,True,True,False
58113,Programa de Modernização da Justiça Eleitoral,Fortalecimento Institucional,Nacional,Federal,BID,273500000.0,272900000.0,1995-09-06 00:00:00,,,,,,1995,,Arquivado,,,,False,False,False
58117,Pavimentação da BR 174 nos Estados do Amazonas e Roraima,Logística e Transporte,Nacional,Federal,CAF,86000000.0,82000000.0,1940-01-01 00:00:00,,1997-02-06,1997-04-11,1998-10-11 01:00:00,2001-12-31 00:00:00,1940,1997.0,Ativo/Executado,20920.0,22645.0,1725.0,True,True,False
58128,Aval. do Desenvolv. Infantil no Brasil e Polit. Publicas/IPEA,Fortalecimento Institucional,Nacional,Federal,WB-JG,640000.0,0.0,1995-12-22 00:00:00,,1997-03-17,1997-03-17,1998-04-30 00:00:00,1998-10-30 00:00:00,1995,1997.0,Ativo/Executado,451.0,1043.0,592.0,True,True,False
58134,Programa Desenvolvimento de Recursos Hídricos para o Semi-Árido Brasileiro,Meio Ambiente,Nacional,Federal,JICA,24800000.0,62000000.0,1996-02-14 00:00:00,,2000-07-14,2003-04-30,2008-09-26 00:00:00,2008-09-26 00:00:00,1996,2003.0,Ativo/Executado,2632.0,4608.0,1976.0,True,True,True
58134,Programa Desenvolvimento de Recursos Hídricos para o Semi-Árido Brasileiro,Meio Ambiente,Nacional,Federal,BIRD,198000000.0,62000000.0,1996-02-14 00:00:00,,1998-04-02,1998-06-03,2003-12-31 00:00:00,2006-12-31 00:00:00,1996,1998.0,Ativo/Executado,840.0,3973.0,3133.0,True,True,True
58141,Projeto de Suporte a Gestão Financeira dos Estados,Fortalecimento Institucional,Nacional,Federal,BIRD/IDF,500000.0,0.0,1990-01-01 23:59:00,,1996-09-02,1996-09-02,1998-07-31 00:00:00,1999-06-18 00:00:00,1990,1996.0,Ativo/Executado,2435.0,3454.0,1019.0,True,True,False
58143,Programa de Apoio ao Fundo Nacional do Meio Ambiente - Fase II - 1ª etapa,Meio Ambiente,Nacional,Federal,BID,24000000.0,16000000.0,1996-04-30 00:00:00,,1998-09-16,1999-04-29,2002-04-29 00:00:00,2008-07-29 00:00:00,1996,1999.0,Ativo/Executado,1094.0,4473.0,3379.0,True,True,False
58154,Reforma Educação Técnica,Educação,Nacional,Federal,BID,0.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58155,Programa de Preservação do Patrimônio Histórico Urbano - MONUMENTA,Cultura,Nacional,Federal,BID,62500000.0,62500000.0,1996-06-19 00:00:00,,1999-09-22,1999-12-04,2004-12-04 00:00:00,2010-10-04 00:00:00,1996,1999.0,Ativo/Executado,1263.0,5220.0,3957.0,True,True,False
58157,Programa de Reforma da Educação Profissional - PROEP,Educação,Nacional,Federal,BID,250000000.0,250000000.0,1996-05-23 00:00:00,,1997-11-05,1997-11-24,2003-11-24 00:00:00,2008-11-24 00:00:00,1996,1997.0,Ativo/Executado,550.0,4568.0,4018.0,True,True,False
58161,Auto-Avaliação Nacional de Capacidades para a Gestão Ambiental,Meio Ambiente,Nacional,Federal,GEF/PNUD,200000.0,12000.0,2002-11-29 00:00:00,,2006-03-16,,,,2002,,Arquivado,,,,False,False,False
58163,Programa de Melhoramento de Bairros - Habitar Brasil,Agricultura,Nacional,Federal,BID,250000000.0,167000000.0,1997-01-15 00:00:00,,1998-09-23,1999-09-13,2004-03-13 00:00:00,2008-09-13 00:00:00,1997,1999.0,Ativo/Executado,971.0,4259.0,3288.0,True,True,False
58165,Programa Nacional de Apoio à Gestão Administrativa e Fiscal dos Municípios Brasileiros,Fortalecimento Institucional,Nacional,Federal,BID,300000000.0,0.0,1998-04-30 00:00:00,,1999-08-11,2001-05-18,2005-05-18 00:00:00,2012-12-31 00:00:00,1998,2001.0,Ativo/Executado,1114.0,5359.0,4245.0,True,True,False
58168,Descentraliz. do Controle Integrado de Doenças Transmissíveis,Saúde,Nacional,Federal,BIRD,231700000.0,154500000.0,1996-06-24 00:00:00,,,,,,1996,,Arquivado,,,,False,False,False
58170,Empréstimo Programático de Ajuste do Setor de Desenvolvimento Humano - PSRL/HD I,Encargos Especiais,Nacional,Federal,BIRD,505050000.0,0.0,1940-01-01 00:00:00,,2003-02-25,2003-03-29,2003-12-31 00:00:00,2003-12-31 00:00:00,1940,2003.0,Ativo/Executado,23098.0,23375.0,277.0,True,True,False
58174,Marco Regulatório de Fundos Privados de Pensão,Fortalecimento Institucional,Nacional,Federal,BID/FUMIN,1200000.0,1200000.0,1998-07-15 00:00:00,,1998-05-06,1998-06-05,2001-08-23 00:00:00,2002-08-31 00:00:00,1998,1998.0,Ativo/Executado,-40.0,1508.0,1548.0,True,True,False
58177,Programa de Modernização do Setor de SANEAM. II,Saneamento Básico,Nacional,Federal,WB-JG,600000.0,0.0,1996-04-18 00:00:00,,1996-12-20,1996-12-20,1997-02-28 00:00:00,1998-02-28 00:00:00,1996,1996.0,Ativo/Executado,246.0,681.0,435.0,True,True,False
58180,Programa Nacional de Apoio à Administração Fiscal para os Estados Brasileiros,Fortalecimento Institucional,Nacional,Federal,BID,500000000.0,500000000.0,1996-09-18 00:00:00,,1996-12-11,1997-03-16,2001-03-16 00:00:00,2006-12-31 00:00:00,1996,1997.0,Ativo/Executado,179.0,3756.0,3577.0,True,True,False
58181,Programa de Modernização da Meteorologia e Hidrologia Brasileiras,P & D e Inovação,Nacional,Federal,BID,66000000.0,66000000.0,1996-09-24 00:00:00,,,,,,1996,,Arquivado,,,,False,False,False
58184,Programa de Modernização e Ampliação da Capacidade da Rodovia Fernão Dias - II,Logística e Transporte,Nacional,Federal,JBIC,180000000.0,95000000.0,1996-10-16 00:00:00,,,1998-11-26,2000-11-24 00:00:00,2004-05-25 00:00:00,1996,1998.0,Ativo/Executado,771.0,2778.0,2007.0,True,True,True
58184,Programa de Modernização e Ampliação da Capacidade da Rodovia Fernão Dias - II,Logística e Transporte,Nacional,Federal,BID,275000000.0,95000000.0,1996-10-16 00:00:00,,1996-12-04,1997-11-24,2000-11-24 00:00:00,2005-11-25 00:00:00,1996,1997.0,Ativo/Executado,404.0,3327.0,2923.0,True,True,True
58188,Programa Nacional de Incentivo à Agroindustrialização Rural - PRONAR,Agricultura,Nacional,Federal,BID,72000000.0,48000000.0,1996-11-25 00:00:00,,,,,,1996,,Arquivado,,,,False,False,False
58189,Cédula da Terra - Programa Piloto de Apoio à Reforma Agrária,Agricultura,Nacional,Federal,BIRD,90000000.0,60000000.0,1996-12-09 00:00:00,,1997-04-22,1997-07-29,2001-06-30 00:00:00,2002-12-31 00:00:00,1996,1997.0,Ativo/Executado,232.0,2213.0,1981.0,True,True,False
58190,Capacitação para Liderança Sindicais/DIEESE,Fortalecimento Institucional,Nacional,Federal,BID/FUMIN,1534000.0,1534000.0,1996-10-25 00:00:00,,2000-04-26,2000-08-10,2004-08-30 00:00:00,2005-02-28 00:00:00,1996,2000.0,Ativo/Executado,1385.0,3048.0,1663.0,True,True,False
58191,Apoio Institucional à Política de Defesa da Concorrência no Brasil,Fortalecimento Institucional,Nacional,Federal,BID/FUMIN,500000.0,0.0,2006-01-01 00:00:00,,2000-01-26,,,,2006,,Arquivado,,,,False,False,False
58193,Projeto do Trem Metropolitano de Fortaleza - 1ª Fase,Logística e Transporte,Nacional,Federal,JBIC,268000000.0,58000000.0,1997-12-12 00:00:00,,,1997-04-23,1999-12-31 00:00:00,2007-01-31 00:00:00,1997,1997.0,Ativo/Executado,-233.0,3337.0,3570.0,True,True,False
58194,Aperfeiçoamento dos Instrumentos de Atuação do Banco Central do Brasil,Fortalecimento Institucional,Nacional,Federal,BIRD,20000000.0,0.0,1996-12-23 00:00:00,,1997-11-18,1998-01-29,2000-12-31 00:00:00,2003-12-31 00:00:00,1996,1998.0,Ativo/Executado,402.0,2564.0,2162.0,True,True,False
58198,Treinamento Disseminação de Procedimentos para Desembolso e Auditorias,Fortalecimento Institucional,Nacional,Federal,BIRD/IDF,316000.0,0.0,1997-01-20 00:00:00,,1998-10-05,1998-10-05,2000-06-12 00:00:00,2001-06-12 00:00:00,1997,1998.0,Ativo/Executado,623.0,1604.0,981.0,True,True,False
58199,Programa de Consolidação e Emancipação (Auto-Suficiência) de Assentamentos Resultantes da Reforma Agrária,Agricultura,Nacional,Federal,BID,51000000.0,34000000.0,1997-03-06 00:00:00,,2000-06-07,2000-12-07,2005-12-07 00:00:00,2007-12-07 00:00:00,1997,2000.0,Ativo/Executado,1372.0,3928.0,2556.0,True,True,False
58207,Highway Vii Rehab &,Energia,Nacional,Federal,BIRD,210000000.0,0.0,1940-01-01 00:00:00,,1984-06-21,1984-07-30,,1989-12-31 00:00:00,1940,1984.0,Ativo/Executado,16282.0,18262.0,1980.0,True,True,False
58208,Education Vi-Cw & Nn,Educação,Nacional,Federal,BIRD,40000000.0,0.0,1940-01-01 00:00:00,,1984-05-17,1984-07-30,,1991-02-28 00:00:00,1940,1984.0,Ativo/Executado,16282.0,18686.0,2404.0,True,True,False
58209,São Frn II - Rural D,Agricultura,Nacional,Federal,BIRD,7700000.0,0.0,1940-01-01 00:00:00,,1983-12-08,1983-12-14,,1988-06-30 00:00:00,1940,1983.0,Ativo/Executado,16053.0,17713.0,1660.0,True,True,False
58210,Nw Devt 1 - Agricult,Agricultura,Nacional,Federal,BIRD,22800000.0,0.0,1940-01-01 00:00:00,,1988-12-08,1983-12-14,1990-03-31 00:00:00,1990-03-31 00:00:00,1940,1983.0,Ativo/Executado,16053.0,18352.0,2299.0,True,True,False
58211,Education V-Agric &,Educação,Nacional,Federal,BIRD,20000000.0,0.0,1940-01-01 00:00:00,,1983-12-08,1983-12-14,,1990-06-30 00:00:00,1940,1983.0,Ativo/Executado,16053.0,18443.0,2390.0,True,True,False
58214,Polonoroeste III,Agricultura,Nacional,Federal,BIRD,65200000.0,0.0,1940-01-01 00:00:00,,1983-10-25,1983-11-03,,1992-03-31 00:00:00,1940,1983.0,Ativo/Executado,16012.0,19083.0,3071.0,True,True,False
58215,Ag Credit/Exp Devt,Encargos Especiais,Nacional,Federal,BIRD,303000000.0,0.0,1940-01-01 00:00:00,,1983-10-04,1983-10-05,,1987-03-31 00:00:00,1940,1983.0,Ativo/Executado,15983.0,17256.0,1273.0,True,True,False
58216,Export Devt I (Ap),Encargos Especiais,Nacional,Federal,BIRD,352000000.0,0.0,1940-01-01 00:00:00,,1983-10-04,1983-10-05,,1986-08-31 00:00:00,1940,1983.0,Ativo/Executado,15983.0,17044.0,1061.0,True,True,False
58217,Parana Market Towns,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,52700000.0,0.0,1940-01-01 00:00:00,,1983-08-23,1983-10-05,,1988-12-31 00:00:00,1940,1983.0,Ativo/Executado,15983.0,17897.0,1914.0,True,True,False
58219,Agro-Industries III,Agricultura,Nacional,Federal,BIRD,400000000.0,0.0,1940-01-01 00:00:00,,1983-04-26,1983-05-25,,1989-12-31 00:00:00,1940,1983.0,Ativo/Executado,15850.0,18262.0,2412.0,True,True,False
58221,Nw Devt II-Mato Gros,Agricultura,Nacional,Federal,BIRD,26400000.0,0.0,1940-01-01 00:00:00,,1982-03-25,1982-05-12,,1988-12-31 00:00:00,1940,1982.0,Ativo/Executado,15472.0,17897.0,2425.0,True,True,False
58222,Nw Devt 1 - Agricult,Agricultura,Nacional,Federal,BIRD,67000000.0,0.0,1940-01-01 00:00:00,,1981-12-01,1981-12-15,,1990-03-31 00:00:00,1940,1981.0,Ativo/Executado,15324.0,18352.0,3028.0,True,True,False
58223,Nw Devt I - Health,Meio Ambiente,Nacional,Federal,BIRD,13000000.0,0.0,1940-01-01 00:00:00,,1981-12-01,1981-12-15,,1988-06-30 00:00:00,1940,1981.0,Ativo/Executado,15324.0,17713.0,2389.0,True,True,False
58224,Nw Devt I - Highways,Meio Ambiente,Nacional,Federal,BIRD,240000000.0,0.0,1940-01-01 00:00:00,,1981-12-01,1981-12-15,,1988-09-30 00:00:00,1940,1981.0,Ativo/Executado,15324.0,17805.0,2481.0,True,True,False
58225,Piaui Rural Devt,Agricultura,Nacional,Federal,BIRD,29000000.0,0.0,1940-01-01 00:00:00,,1981-06-16,1981-08-10,,1986-12-31 00:00:00,1940,1981.0,Ativo/Executado,15197.0,17166.0,1969.0,True,True,False
58227,Alcohol & Biomass En,Energia,Nacional,Federal,BIRD,250000000.0,0.0,1940-01-01 00:00:00,,1981-05-12,1981-06-12,,1987-03-31 00:00:00,1940,1981.0,Ativo/Executado,15138.0,17256.0,2118.0,True,True,False
58231,Ceara II Intergrated,Agricultura,Nacional,Federal,BIRD,56000000.0,0.0,1940-01-01 00:00:00,,1980-12-02,1981-01-14,,1987-12-31 00:00:00,1940,1981.0,Ativo/Executado,14989.0,17531.0,2542.0,True,True,False
58234,Education IV,Educação,Nacional,Federal,BIRD,32000000.0,0.0,1940-01-01 00:00:00,,1980-06-10,1980-07-18,,1987-09-01 00:00:00,1940,1980.0,Ativo/Executado,14809.0,17410.0,2601.0,True,True,False
58236,São Paulo Pollut CTL,Encargos Especiais,Nacional,Federal,BIRD,58000000.0,0.0,1940-01-01 00:00:00,,1980-03-27,1982-01-06,,1986-06-30 00:00:00,1940,1982.0,Ativo/Executado,15346.0,16982.0,1636.0,True,True,False
58239,São Frn II - Rural D,Agricultura,Nacional,Federal,BIRD,28000000.0,0.0,1940-01-01 00:00:00,,1979-06-19,1979-06-20,,1987-06-30 00:00:00,1940,1979.0,Ativo/Executado,14415.0,17347.0,2932.0,True,True,False
58240,Secondary & Feeder Rds,Energia,Nacional,Federal,BIRD,2138000.0,0.0,1940-01-01 00:00:00,,1979-06-19,1979-06-20,,1981-11-20 00:00:00,1940,1979.0,Ativo/Executado,14415.0,15299.0,884.0,True,True,False
58241,Secondary & Feeder Rds,Energia,Nacional,Federal,BIRD,107862000.0,0.0,1940-01-01 00:00:00,,1979-06-19,1981-08-24,,1986-12-31 00:00:00,1940,1981.0,Ativo/Executado,15211.0,17166.0,1955.0,True,True,False
58242,Rural Devt V-Pernamb,Agricultura,Nacional,Federal,BIRD,40000000.0,0.0,1940-01-01 00:00:00,,1979-06-14,1979-06-20,,1986-12-31 00:00:00,1940,1979.0,Ativo/Executado,14415.0,17166.0,2751.0,True,True,False
58245,6301 - MEDIUM CITIES DEVT,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,70000000.0,0.0,1940-01-01 00:00:00,,1979-06-07,1979-06-20,,1986-12-31 00:00:00,1940,1979.0,Ativo/Executado,14415.0,17166.0,2751.0,True,True,False
58246,INTEG. RURAL DEVT V,Agricultura,Nacional,Federal,BIRD,26000000.0,0.0,1940-01-01 00:00:00,,1979-05-31,1979-06-20,,1985-09-30 00:00:00,1940,1979.0,Ativo/Executado,14415.0,16709.0,2294.0,True,True,False
58247,VALESUL ALUMINUM SME,Meio Ambiente,Nacional,Federal,BIRD,98000000.0,0.0,1940-01-01 00:00:00,,1979-03-06,1979-03-07,,1983-01-31 00:00:00,1940,1979.0,Ativo/Executado,14310.0,15736.0,1426.0,True,True,False
58250,AGRICULTURAL EXTENSI,Agricultura,Nacional,Federal,BIRD,100000000.0,0.0,1940-01-01 00:00:00,,1978-05-16,1978-05-22,,1985-12-31 00:00:00,1940,1978.0,Ativo/Executado,14021.0,16801.0,2780.0,True,True,False
58251,AMAZONAS RURAL DEVT,Agricultura,Nacional,Federal,BIRD,26400000.0,0.0,1940-01-01 00:00:00,,1982-05-27,1982-06-25,,1990-12-31 00:00:00,1940,1982.0,Ativo/Executado,15516.0,18627.0,3111.0,True,True,False
58252,RECIFE INTEGRADTED UR,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,123900000.0,0.0,1940-01-01 00:00:00,,1982-06-03,1982-06-25,,1989-12-31 00:00:00,1940,1982.0,Ativo/Executado,15516.0,18262.0,2746.0,True,True,False
58253,MARANHÃO R/D,Agricultura,Nacional,Federal,BIRD,42700000.0,0.0,1940-01-01 00:00:00,,1982-06-10,1982-06-25,,1988-12-31 00:00:00,1940,1982.0,Ativo/Executado,15516.0,17897.0,2381.0,True,True,False
58254,METROPOLITAN DEVT,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,8900000.0,0.0,1940-01-01 00:00:00,,1982-08-03,1982-08-13,,1985-06-30 00:00:00,1940,1982.0,Ativo/Executado,15565.0,16617.0,1052.0,True,True,False
58256,FEEDER ROADS III,Logística e Transporte,Nacional,Federal,BIRD,154000000.0,0.0,1940-01-01 00:00:00,,1982-12-21,1982-12-21,,1989-12-31 00:00:00,1940,1982.0,Ativo/Executado,15695.0,18262.0,2567.0,True,True,False
58257,DEVELOPMENT BANKING,Encargos Especiais,Nacional,Federal,BIRD,220000000.0,0.0,1940-01-01 00:00:00,,1982-12-21,1982-12-21,,1986-12-31 00:00:00,1940,1982.0,Ativo/Executado,15695.0,17166.0,1471.0,True,True,False
58259,POWER PAULO AFONSO I,Energia,Nacional,Federal,BIRD,81000000.0,0.0,1940-01-01 00:00:00,,1974-06-04,1974-06-17,,1983-06-30 00:00:00,1940,1974.0,Ativo/Executado,12586.0,15886.0,3300.0,True,True,False
58261,POWER - ITUMBIARA,Energia,Nacional,Federal,BIRD,125000000.0,0.0,1940-01-01 00:00:00,,1973-07-05,1973-08-01,,1982-12-31 00:00:00,1940,1973.0,Ativo/Executado,12266.0,15705.0,3439.0,True,True,False
58262,AGRIC. EXPORT INDUST,Agricultura,Nacional,Federal,BIRD,54000000.0,0.0,1940-01-01 00:00:00,,1973-06-28,1973-08-01,,1979-06-30 00:00:00,1940,1973.0,Ativo/Executado,12266.0,14425.0,2159.0,True,True,False
58264,LIVESTOCK II,Agricultura,Nacional,Federal,BIRD,26000000.0,0.0,1940-01-01 00:00:00,,1972-12-19,1972-12-19,,1977-06-30 00:00:00,1940,1972.0,Ativo/Executado,12041.0,13695.0,1654.0,True,True,False
58266,HIGHWAYS IV,Energia,Nacional,Federal,BIRD,51000000.0,0.0,1940-01-01 00:00:00,,1972-08-08,1972-08-14,,1976-12-31 00:00:00,1940,1972.0,Ativo/Executado,11914.0,13514.0,1600.0,True,True,False
58270,HIGHWAYS III,Energia,Nacional,Federal,BIRD,89000000.0,0.0,1940-01-01 00:00:00,,1972-03-14,1972-04-11,,1978-03-31 00:00:00,1940,1972.0,Ativo/Executado,11789.0,13969.0,2180.0,True,True,False
58271,STEEL CSN,Meio Ambiente,Nacional,Federal,BIRD,64500000.0,0.0,1940-01-01 00:00:00,,1972-02-01,1972-02-08,,1978-03-31 00:00:00,1940,1972.0,Ativo/Executado,11726.0,13969.0,2243.0,True,True,False
58272,MBR IRON ORE,Meio Ambiente,Nacional,Federal,BIRD,50000000.0,0.0,1940-01-01 00:00:00,,1971-08-03,1971-08-25,,1976-12-31 00:00:00,1940,1971.0,Ativo/Executado,11559.0,13514.0,1955.0,True,True,False
58273,LAND SETTLEMENT - MARA,Agricultura,Nacional,Federal,BIRD,6700000.0,0.0,1940-01-01 00:00:00,,1972-07-06,1972-07-24,,1980-12-31 00:00:00,1940,1972.0,Ativo/Executado,11893.0,14975.0,3082.0,True,True,False
58274,RAILWAYS I,Energia,Nacional,Federal,BIRD,46000000.0,0.0,1940-01-01 00:00:00,,1971-08-03,1971-08-25,,1978-03-31 00:00:00,1940,1971.0,Ativo/Executado,11559.0,13969.0,2410.0,True,True,False
58275,PORTS I,Logística e Transporte,Nacional,Federal,BIRD,45000000.0,0.0,1940-01-01 00:00:00,,1971-05-25,1971-06-21,,1980-09-30 00:00:00,1940,1971.0,Ativo/Executado,11494.0,14883.0,3389.0,True,True,False
58278,EDUCATION I,Educação,Nacional,Federal,BIRD,8400000.0,0.0,1940-01-01 00:00:00,,1971-03-30,1971-06-21,,1978-06-30 00:00:00,1940,1971.0,Ativo/Executado,11494.0,14060.0,2566.0,True,True,False
58280,MARIMBONDO POWER I,Energia,Nacional,Federal,BIRD,80000000.0,0.0,1940-01-01 00:00:00,,1970-05-19,1970-05-25,,1978-08-31 00:00:00,1940,1970.0,Ativo/Executado,11102.0,14122.0,3020.0,True,True,False
58281,HIGHWAYS II,Energia,Nacional,Federal,BIRD,100000000.0,0.0,1940-01-01 00:00:00,,1970-03-31,1970-05-25,,1975-07-31 00:00:00,1940,1970.0,Ativo/Executado,11102.0,12995.0,1893.0,True,True,False
58283,AGRICULTURAL EXTENSI,Agricultura,Nacional,Federal,BIRD,100000000.0,0.0,1940-01-01 00:00:00,,1978-05-16,1978-05-22,,1985-12-31 00:00:00,1940,1978.0,Ativo/Executado,14021.0,16801.0,2780.0,True,True,False
